분석인덱스,수집년월,키워드명,단어빈도,단어중요도,연결정도중심성,매개중심성
6821,2021-06,가지,88,0.0228,0.0125,0.0
6822,2021-06,배,86,0.0266,0.0156,0.0118
6823,2021-06,이불,84,0.1045,0.0156,0.0067
6824,2021-06,라면,82,0.0223,0.025,0.0067
6825,2021-06,성남사랑상품권,79,0.0286,0.0375,0.0054
6826,2021-06,하머니,78,0.0258,0.0031,0.0
6827,2021-06,고양페이,77,0.0361,0.0344,7.0E-4
6828,2021-06,용인와이페이,76,0.0277,0.025,0.0013
6829,2021-06,생활,72,0.0244,0.0094,4.0E-4
6830,2021-06,편리,72,0.0225,0.0063,0.0
6831,2021-06,온누리상품권,71,0.0277,0.0344,0.0051
6832,2021-06,커피,65,0.0312,0.0187,0.0217
6833,2021-06,골프,64,0.0632,0.0094,0.003
6834,2021-06,네일아트,60,0.0587,0.0094,7.0E-4
6835,2021-06,운동,59,0.0282,0.0219,3.0E-4
6836,2021-06,산후조리비,58,0.0304,0.0094,0.0
6837,2021-06,쥬얼리,56,0.0334,0.0031,0.0
6838,2021-06,선물,54,0.0272,0.0125,0.0068
6839,2021-06,휴대폰,52,0.0229,0.0063,0.0
6840,2021-06,고기,52,0.0298,0.0063,0.0
6841,2021-06,환급,52,0.026,0.0094,0.0
6842,2021-06,신용카드,51,0.0249,0.025,0.0042
6843,2021-06,데이트,51,0.0278,0.0094,0.001
6844,2021-06,학원비,50,0.0266,0.025,0.0064
6845,2021-06,타이어,49,0.0639,0.0094,0.0043
6846,2021-06,취미,49,0.0354,0.0125,0.0024
6847,2021-06,의자,47,0.053,0.0156,0.0139
6848,2021-06,지류형,47,0.025,0.0063,0.0
6849,2021-06,곱창,46,0.0627,0.025,0.0082
6850,2021-06,헤어,46,0.0378,0.0094,0.004
6851,2021-06,결재,46,0.0299,0.0187,0.0027
6852,2021-06,교육,46,0.0236,0.0063,0.0056
6853,2021-06,유모차,45,0.0247,0.0063,0.0
6854,2021-06,과일,43,0.0325,0.0219,0.0519
6855,2021-06,김,43,0.0268,0.0156,7.0E-4
6856,2021-06,노브랜드,41,0.0255,0.0063,0.0
6857,2021-06,상품,40,0.0231,0.0187,0.0116
6858,2021-06,공예,40,0.0437,0.0156,0.0086
6859,2021-06,꽃,40,0.0341,0.0187,0.0259
6860,2021-06,문화누리카드,40,0.0279,0.0094,0.0
6861,2021-06,헬스,40,0.0758,0.0094,1.0E-4
6862,2021-06,렌즈,40,0.0335,0.0094,8.0E-4
6863,2021-06,치킨,39,0.0336,0.0094,3.0E-4
6864,2021-06,카시트,39,0.0274,0.0094,7.0E-4
6865,2021-06,칼국수,38,0.0439,0.0187,0.0252
6866,2021-06,자동차,38,0.0333,0.0031,0.0
6867,2021-06,떡볶이,37,0.0569,0.0125,0.0013
6868,2021-06,빵,37,0.0336,0.0063,0.0112
6869,2021-06,조기,37,0.0243,0.0063,0.0
6870,2021-06,아이돌봄카드,35,0.0259,0.0094,2.0E-4
6871,2021-06,삼겹살,34,0.0319,0.0187,0.0105
6872,2021-06,미술,34,0.0407,0.0063,0.0
6873,2021-06,시흥화폐,34,0.0279,0.0187,5.0E-4
6874,2021-06,요가,34,0.0406,0.0031,0.0
6875,2021-06,속눈썹,33,0.0533,0.0063,0.0056
6876,2021-06,캠핑,32,0.0414,0.0156,0.0018
6877,2021-06,소파,31,0.0294,0.0187,0.0029
6878,2021-06,택배,30,0.0251,0.0031,0.0
6879,2021-06,족발,29,0.0499,0.0094,0.0127
6880,2021-06,음식,29,0.024,0.0094,4.0E-4
6881,2021-06,여행,28,0.0248,0.0031,0.0
6882,2021-06,갈비,28,0.0302,0.025,0.0435
6883,2021-06,안산화폐,28,0.031,0.0031,0.0
6884,2021-06,지류,28,0.0269,0.0156,1.0E-4
6885,2021-06,피자,28,0.0377,0.0156,1.0E-4
6886,2021-06,초밥,27,0.0354,0.0031,0.0
6887,2021-06,뷰티,27,0.0418,0.0125,0.0279
6888,2021-06,무한리필,27,0.0357,0.025,0.0202
6889,2021-06,디저트,27,0.0351,0.0031,0.0
6890,2021-06,안양사랑페이,26,0.0326,0.0187,9.0E-4
6891,2021-06,파스타,26,0.0334,0.0063,0.006
6892,2021-06,침대,26,0.0296,0.0094,0.0056
6893,2021-06,한우,26,0.0418,0.0156,0.0095
6894,2021-06,마카롱,26,0.0507,0.0094,0.0097
6895,2021-06,돼지,26,0.0318,0.0219,0.01
6896,2021-06,염색,25,0.0441,0.0125,4.0E-4
6897,2021-06,반찬,25,0.0397,0.0063,0.0
6898,2021-06,쇼핑,25,0.0265,0.0094,1.0E-4
6899,2021-06,무,25,0.0269,0.0063,0.0
6900,2021-06,인테리어,24,0.026,0.0063,2.0E-4
6901,2021-06,엔진오일,23,0.0383,0.0063,2.0E-4
6902,2021-06,식사,23,0.0226,0.0063,1.0E-4
6903,2021-06,냉면,23,0.0388,0.0031,0.0
6904,2021-06,옷,23,0.0301,0.0094,0.0064
6905,2021-06,체크카드,23,0.024,0.0125,0.0
6906,2021-06,불편,22,0.0222,0.0031,0.0
6907,2021-06,야채,22,0.029,0.0094,0.006
6908,2021-06,긴급재난지원금,22,0.0284,0.0094,0.0
6909,2021-06,마사지,22,0.0549,0.0063,0.0332
6910,2021-06,부대찌개,22,0.044,0.0063,2.0E-4
6911,2021-06,반려견,21,0.0333,0.0125,0.0063
6912,2021-06,떡,21,0.0331,0.0063,0.0056
6913,2021-06,라멘,20,0.066,0.0063,0.0
6914,2021-06,참치,20,0.0627,0.0125,1.0E-4
6915,2021-06,막국수,20,0.0419,0.0063,0.0112
6916,2021-06,외식업,20,0.0263,0.0094,0.0056
6917,2021-06,페이백,20,0.0233,0.0125,1.0E-4
6918,2021-06,온누리,19,0.0347,0.0063,0.0223
6919,2021-06,스포츠,19,0.0292,0.0094,6.0E-4
6920,2021-06,ThankYouPayN,19,0.042,0.0063,0.0
6921,2021-06,접종,19,0.0294,0.0031,0.0
6922,2021-06,의정부사랑카드,18,0.0369,0.0094,0.0
6923,2021-06,닭갈비,18,0.039,0.0125,0.0175
6924,2021-06,짬뽕,18,0.0412,0.0031,0.0
6925,2021-06,피아노,17,0.0532,0.0031,0.0
6926,2021-06,파주페이,17,0.0327,0.0156,1.0E-4
6927,2021-06,파,17,0.0215,0.0094,0.0056
6928,2021-06,돌봄,17,0.0288,0.0125,4.0E-4
6929,2021-06,지갑,17,0.0274,0.0031,0.0
6930,2021-06,꿀,17,0.0217,0.0156,0.0116
6931,2021-06,국수,17,0.0325,0.0031,0.0
6932,2021-06,꽃바구니,16,0.0524,0.0063,0.0
6933,2021-06,빵집,16,0.0354,0.0063,0.0168
6934,2021-06,구리사랑카드,16,0.0268,0.0063,2.0E-4
6935,2021-06,포천사랑상품권,16,0.0324,0.0187,0.0021
6936,2021-06,음료,16,0.0228,0.0031,0.0
6937,2021-06,게임,15,0.0362,0.0031,0.0
6938,2021-06,삼계탕,15,0.0457,0.0031,0.0
6939,2021-06,장어,15,0.0409,0.0031,0.0
6940,2021-06,수학,15,0.0451,0.0031,0.0
6941,2021-06,간장게장,15,0.0481,0.0094,0.0109
6942,2021-06,선글라스,15,0.0248,0.0094,0.0049
6943,2021-06,장난감,15,0.0344,0.0031,0.0
6944,2021-06,떡집,15,0.0817,0.0094,0.0
6945,2021-06,에어컨,15,0.0538,0.0031,0.0
6946,2021-06,바우처,15,0.0279,0.0187,0.0307
6947,2021-06,선불카드,15,0.0266,0.0125,2.0E-4
6948,2021-06,요리,15,0.032,0.0063,0.0056
6949,2021-06,가죽,14,0.0301,0.0094,0.0033
6950,2021-06,스테이크,14,0.0324,0.0156,0.004
6951,2021-06,왁싱,14,0.0502,0.0031,0.0
6952,2021-06,레슨,14,0.039,0.0094,8.0E-4
6953,2021-06,경기지역화폐,14,0.0239,0.0094,0.0
6954,2021-06,샐러드,13,0.027,0.0125,0.0043
6955,2021-06,덮밥,13,0.05,0.0125,0.0088
6956,2021-06,관광,13,0.0265,0.0031,0.0
6957,2021-06,아이스크림,13,0.0369,0.0031,0.0
6958,2021-06,찜닭,13,0.1102,0.0094,0.0058
6959,2021-06,밀,13,0.0274,0.0031,0.0
6960,2021-06,살롱,13,0.0298,0.0031,0.0
6961,2021-06,환불,13,0.0328,0.0063,0.0
6962,2021-06,맥주,12,0.0312,0.0031,0.0
6963,2021-06,만두,12,0.0463,0.0063,8.0E-4
6964,2021-06,소고기,11,0.0343,0.0063,7.0E-4
6965,2021-06,샤브샤브,11,0.0286,0.0125,0.0102
6966,2021-06,감자탕,11,0.0501,0.0031,0.0
6967,2021-06,농산물,11,0.0334,0.0063,0.0
6968,2021-06,안성사랑카드,11,0.0212,0.0031,0.0
6969,2021-06,회식,11,0.0241,0.0031,0.0
6970,2021-06,플라워,10,0.0326,0.0063,0.0011
6971,2021-06,생활비,10,0.0232,0.0031,0.0
6972,2021-06,아동복,10,0.051,0.0031,0.0
6973,2021-06,김밥,10,0.0341,0.0031,0.0
6974,2021-06,오리,10,0.0405,0.0031,0.0
6975,2021-06,행복화성지역화폐,10,0.0235,0.0031,0.0
6976,2021-06,안경테,10,0.0234,0.0031,0.0
6977,2021-06,물회,10,0.0413,0.0031,0.0
6978,2021-06,군포애머니,10,0.0266,0.0063,0.0
6979,2021-06,킥보드,10,0.0296,0.0063,0.0056
6980,2021-06,김치,10,0.0279,0.0125,0.005
6981,2021-06,오렌지,10,0.0416,0.0094,0.0187
6982,2021-06,평택사랑상품권,9,0.0242,0.0063,0.0
6983,2021-06,LED,9,0.021,0.0063,0.0056
6984,2021-06,카메라,9,0.0445,0.0031,0.0
6985,2021-06,아동수당,9,0.0253,0.0094,0.0056
6986,2021-06,과천토리,9,0.0284,0.0063,0.0
6987,2021-06,치료,9,0.0292,0.0031,0.0
6988,2021-06,와플,9,0.0306,0.0031,0.0
6989,2021-06,닭강정,9,0.0409,0.0094,0.0172
6990,2021-06,수박,9,0.0244,0.0031,0.0
6991,2021-06,라떼,9,0.0223,0.0094,0.0091
6992,2021-06,소금,8,0.0276,0.0063,0.0056
6993,2021-06,레고,8,0.0314,0.0031,0.0
6994,2021-06,에이드,8,0.0309,0.0094,0.0079
6995,2021-06,막창,8,0.0422,0.0125,0.0051
6996,2021-06,소주,8,0.0222,0.0031,0.0
6997,2021-06,원데이클래스,8,0.0384,0.0031,0.0
6998,2021-06,우편,8,0.0299,0.0031,0.0
6999,2021-06,교통카드,8,0.026,0.0031,0.0
7000,2021-06,돌봄포인트,7,0.0255,0.0063,0.0
7001,2021-06,독서,7,0.025,0.0031,0.0
7002,2021-06,추어탕,7,0.044,0.0031,0.0
7003,2021-06,빙수,7,0.0551,0.0094,0.0067
7004,2021-06,아동돌봄쿠폰,7,0.0266,0.0187,1.0E-4
7005,2021-06,강아지,7,0.0334,0.0031,0.0
7006,2021-06,광주사랑카드,7,0.0226,0.0063,0.0
7007,2021-06,피부,7,0.0412,0.0063,0.0056
7008,2021-06,쌀,7,0.0239,0.0063,0.0056
7009,2021-06,매트리스,7,0.0238,0.0031,0.0
7010,2021-06,문신,7,0.0625,0.0031,0.0
7011,2021-06,보쌈,7,0.0522,0.0094,0.0073
7012,2021-06,꽃다발,7,0.0336,0.0063,0.0
7013,2021-06,메이크업,6,0.0858,0.0031,0.0
7014,2021-06,치즈,6,0.0207,0.0094,0.0207
7015,2021-06,해장국,6,0.0316,0.0063,0.0056
7016,2021-06,삼성카드,6,0.0278,0.0031,0.0
7017,2021-06,양육수당,6,0.0293,0.0031,0.0
7018,2021-06,닭,6,0.0285,0.0031,0.0
7019,2021-06,바지,6,0.0262,0.0031,0.0
7020,2021-06,식탁,6,0.022,0.0094,2.0E-4
7021,2021-06,돼지갈비,6,0.0249,0.0063,0.0056
7022,2021-06,바나나,6,0.0271,0.0031,0.0
7023,2021-06,이유식,6,0.0382,0.0063,0.0013
7024,2021-06,망고,6,0.021,0.0125,0.0101
7025,2021-06,연천사랑상품권,6,0.0335,0.0031,0.0
7026,2021-06,아메리카노,6,0.0233,0.0031,0.0
7027,2021-06,도시락,6,0.0268,0.0031,0.0
7028,2021-06,태권도,5,0.0309,0.0031,0.0
7029,2021-06,우동,5,0.0365,0.0094,9.0E-4
7030,2021-06,손뜨개,5,0.0395,0.0031,0.0
7031,2021-06,콩국수,5,0.027,0.0031,0.0
7032,2021-06,장미,5,0.0249,0.0031,0.0
7033,2021-06,가방,5,0.024,0.0063,2.0E-4
7034,2021-06,비빔밥,5,0.0537,0.0031,0.0
7035,2021-06,누룽지,5,0.0502,0.0063,0.0168
7036,2021-06,다온카드,5,0.0236,0.0063,0.0
7037,2021-06,과학,5,0.0327,0.0031,0.0
7038,2021-06,대창,5,0.03,0.0063,1.0E-4
7039,2021-06,스킨케어,5,0.0321,0.0031,0.0
7040,2021-06,새우,5,0.0212,0.0094,0.0114
7041,2021-06,볶음밥,5,0.0259,0.0063,0.004
7042,2021-06,컵,5,0.0238,0.0063,0.0277
7043,2021-06,코나카드,4,0.0224,0.0094,0.0
7044,2021-06,수제비,4,0.0468,0.0063,0.0026
7045,2021-06,젖병,4,0.0193,0.0031,0.0
7046,2021-06,의왕사랑상품권,4,0.0232,0.0063,0.0056
7047,2021-06,고구마,4,0.0289,0.0031,0.0
7048,2021-06,쿠키,4,0.0245,0.0063,0.0
7049,2021-06,과일바구니,4,0.0491,0.0031,0.0
7050,2021-06,우유,4,0.0268,0.0031,0.0
7051,2021-06,순두부,4,0.0294,0.0031,0.0
7052,2021-06,담배,4,0.0397,0.0031,0.0
7053,2021-06,캘리그라피,4,0.0514,0.0031,0.0
7054,2021-06,청년수당,4,0.0361,0.0125,0.0
7055,2021-06,딸기,4,0.0257,0.0031,0.0
7056,2021-06,레몬,4,0.028,0.0031,0.0
7057,2021-06,버터,4,0.0304,0.0063,0.0223
7058,2021-06,이베리코,4,0.0297,0.0063,0.0056
7059,2021-06,현미,4,0.0625,0.0063,0.0112
7060,2021-06,돼지고기,4,0.0217,0.0031,0.0
7061,2021-06,아구찜,3,0.0413,0.0031,0.0
7062,2021-06,여주사랑카드,3,0.0392,0.0031,0.0
7063,2021-06,교육비,3,0.0204,0.0031,0.0
7064,2021-06,주스,3,0.0325,0.0031,0.0
7065,2021-06,테이크아웃,3,0.0236,0.0031,0.0
7066,2021-06,간장,3,0.0202,0.0063,8.0E-4
7067,2021-06,화장품,3,0.0358,0.0031,0.0
7068,2021-06,통기타,3,0.0289,0.0031,0.0
7069,2021-06,PT,3,0.0248,0.0031,0.0
7070,2021-06,양주사랑카드,3,0.0212,0.0063,0.0
7071,2021-06,안양사랑상품권,3,0.0222,0.0094,3.0E-4
7072,2021-06,코코넛,2,0.0231,0.0063,2.0E-4
7073,2021-06,발레,2,0.0223,0.0031,0.0
7074,2021-06,쫄면,2,0.0208,0.0063,0.0011
7075,2021-06,해물탕,2,0.0251,0.0031,0.0
7076,2021-06,전골,2,0.0225,0.0063,0.001
7077,2021-06,주유,2,0.0185,0.0063,0.0
7078,2021-06,미용,2,0.0408,0.0031,0.0
7079,2021-06,한복,2,0.0294,0.0031,0.0
7080,2021-06,콘택트렌즈,2,0.0223,0.0031,0.0
7081,2021-06,칼제비,2,0.0268,0.0031,0.0
7082,2021-06,이브자리,2,0.0513,0.0031,0.0
7083,2021-06,보이차,2,0.027,0.0063,0.0
7084,2021-06,아보카도,2,0.0476,0.0031,0.0
7085,2021-06,멜론,2,0.05,0.0031,0.0
7086,2021-06,우쿨렐레,2,0.0294,0.0031,0.0
7087,2021-06,스무디,2,0.0191,0.0063,3.0E-4
7088,2021-06,장어구이,1,0.0238,0.0031,0.0
7089,2021-06,포테이토,1,0.02,0.0031,0.0
7090,2021-06,베이컨,1,0.02,0.0063,0.0
7091,2021-06,설탕,1,0.0323,0.0031,0.0
7092,2021-06,캔디,1,0.0213,0.0031,0.0
7093,2021-06,솜사탕,1,0.0213,0.0031,0.0
7094,2021-06,프라페,1,0.0233,0.0031,0.0
7095,2021-06,머랭,1,0.0244,0.0031,0.0
7096,2021-06,팔찌,1,0.0278,0.0031,0.0
7097,2021-06,제빵,1,0.0222,0.0031,0.0
7098,2021-06,바지락,1,0.0263,0.0031,0.0
7099,2021-06,수강료,1,0.025,0.0031,0.0
7100,2021-06,햄,1,0.0192,0.0031,0.0
7101,2021-06,수건,1,0.027,0.0031,0.0
7102,2021-06,타르트,1,0.0263,0.0031,0.0
7103,2021-06,마늘,1,0.0227,0.0063,1.0E-4
7104,2021-06,생선회,1,0.0208,0.0031,0.0
7105,2021-06,콜라,1,0.0208,0.0031,0.0
7106,2021-07,지역화폐,4343,0.0268,0.2644,0.3587
7107,2021-07,배달,1253,0.0408,0.0915,0.1514
7108,2021-07,지급,1155,0.0284,0.0712,0.008
7109,2021-07,신청,1024,0.0356,0.0712,0.0243
7110,2021-07,카드,865,0.0304,0.1356,0.0984
7111,2021-07,게,758,0.0224,0.0508,0.1085
7112,2021-07,수원페이,617,0.0295,0.0949,0.0572
7113,2021-07,결제,553,0.0272,0.0644,0.0277
7114,2021-07,지원금,544,0.0348,0.0678,0.0171
7115,2021-07,애플리케이션,466,0.0289,0.0271,0.0087
7116,2021-07,부천페이,438,0.0305,0.0746,0.0548
7117,2021-07,청년기본소득,405,0.0377,0.0237,3.0E-4
7118,2021-07,교통비,402,0.0502,0.0305,4.0E-4
7119,2021-07,재난지원금,356,0.0306,0.0847,0.0772
7120,2021-07,차,343,0.0281,0.0542,0.0291
7121,2021-07,할인,313,0.0253,0.0712,0.0656
7122,2021-07,꽃,304,0.0222,0.0203,0.0427
7123,2021-07,블랙박스,222,0.2275,0.0102,0.0
7124,2021-07,안경,222,0.0491,0.0339,0.0158
7125,2021-07,헤어,177,0.0359,0.0068,0.0121
7126,2021-07,포장,174,0.025,0.0271,0.0135
7127,2021-07,구매,153,0.0254,0.0644,0.0921
7128,2021-07,카드형,147,0.0243,0.0237,0.0013
7129,2021-07,충전,139,0.0254,0.0373,0.0014
7130,2021-07,회,138,0.0221,0.0169,0.0144
7131,2021-07,인센티브,130,0.0281,0.0373,0.0053
7132,2021-07,자전거,126,0.0627,0.0068,0.0012
7133,2021-07,제로페이,122,0.0256,0.0407,0.0208
7134,2021-07,와인,120,0.0759,0.0102,0.0
7135,2021-07,다온,114,0.026,0.0305,0.0262
7136,2021-07,상품권,111,0.0246,0.0305,0.0071
7137,2021-07,타이어,110,0.0811,0.0068,0.0
7138,2021-07,필라테스,108,0.0632,0.0271,0.0212
7139,2021-07,배,101,0.0247,0.0305,0.0265
7140,2021-07,소멸,92,0.0216,0.0068,0.0
7141,2021-07,이불,91,0.1201,0.0068,0.0
7142,2021-07,재난기본소득,88,0.0236,0.0339,0.0063
7143,2021-07,시루,84,0.0305,0.0169,7.0E-4
7144,2021-07,발급,82,0.0268,0.0237,0.0063
7145,2021-07,페이,77,0.0291,0.0203,0.0015
7146,2021-07,렌즈,77,0.0436,0.0102,0.001
7147,2021-07,교육,75,0.0259,0.0102,0.0062
7148,2021-07,생활,73,0.0244,0.0169,0.0023
7149,2021-07,수업,70,0.0466,0.0169,0.0257
7150,2021-07,쿠폰,69,0.0279,0.0305,0.0135
7151,2021-07,고기,66,0.03,0.0102,0.0082
7152,2021-07,떡볶이,65,0.0892,0.0237,0.0068
7153,2021-07,라면,65,0.0217,0.0203,5.0E-4
7154,2021-07,온누리상품권,63,0.0242,0.0441,0.0144
7155,2021-07,가지,63,0.0213,0.0136,3.0E-4
7156,2021-07,커피,58,0.0298,0.0102,0.0039
7157,2021-07,산후조리비,58,0.0309,0.0102,0.0
7158,2021-07,의자,57,0.0711,0.0169,0.0105
7159,2021-07,소파,57,0.0284,0.0034,0.0
7160,2021-07,용인와이페이,54,0.0259,0.0169,0.0016
7161,2021-07,반찬,53,0.0426,0.0068,0.0135
7162,2021-07,캠핑,53,0.0419,0.0169,0.0061
7163,2021-07,하머니,53,0.025,0.0034,0.0
7164,2021-07,지류형,52,0.0256,0.0068,0.0
7165,2021-07,인테리어,51,0.0247,0.0068,6.0E-4
7166,2021-07,골프,49,0.052,0.0034,0.0
7167,2021-07,운동,49,0.0313,0.0136,0.007
7168,2021-07,게임,47,0.0227,0.0034,0.0
7169,2021-07,침대,47,0.0268,0.0068,0.0061
7170,2021-07,컴퓨터,47,0.0452,0.0034,0.0
7171,2021-07,상품,46,0.0226,0.0169,0.0167
7172,2021-07,환급,45,0.0297,0.0102,0.0
7173,2021-07,네일아트,44,0.0475,0.0102,0.0183
7174,2021-07,염색,44,0.0337,0.0136,0.0181
7175,2021-07,결재,44,0.0259,0.0169,0.0014
7176,2021-07,과일,43,0.0312,0.0136,0.0404
7177,2021-07,신용카드,43,0.0268,0.0203,0.0126
7178,2021-07,포도,42,0.0238,0.0068,0.0018
7179,2021-07,왁싱,42,0.0503,0.0034,0.0
7180,2021-07,마사지,41,0.0363,0.0136,0.0064
7181,2021-07,의정부사랑카드,41,0.0367,0.0034,0.0
7182,2021-07,무,40,0.0242,0.0034,0.0
7183,2021-07,교통카드,40,0.0269,0.0136,0.0
7184,2021-07,성남사랑상품권,40,0.0312,0.0237,0.0064
7185,2021-07,헬스,37,0.0714,0.0068,0.0
7186,2021-07,삼계탕,37,0.0517,0.0102,2.0E-4
7187,2021-07,세탁기,36,0.0536,0.0034,0.0
7188,2021-07,음식,36,0.0291,0.0136,0.0047
7189,2021-07,엔진오일,36,0.0347,0.0102,0.0
7190,2021-07,택배,36,0.0233,0.0034,0.0
7191,2021-07,요가,35,0.0593,0.0034,0.0
7192,2021-07,문화누리카드,35,0.0289,0.0169,4.0E-4
7193,2021-07,선물,35,0.0286,0.0102,0.013
7194,2021-07,지류,34,0.0273,0.0237,4.0E-4
7195,2021-07,아이돌봄카드,34,0.0248,0.0169,1.0E-4
7196,2021-07,치킨,34,0.0351,0.0034,0.0
7197,2021-07,데이트,33,0.0269,0.0102,0.0012
7198,2021-07,취미,33,0.0301,0.0136,0.0132
7199,2021-07,피자,32,0.0455,0.0271,0.0095
7200,2021-07,쇼핑,32,0.0225,0.0034,0.0
7201,2021-07,미술,32,0.0304,0.0068,0.0
7202,2021-07,칼국수,31,0.0425,0.0169,0.0406
7203,2021-07,갈비,31,0.0318,0.0102,8.0E-4
7204,2021-07,선글라스,29,0.0267,0.0169,0.0188
7205,2021-07,고양페이,29,0.0262,0.0237,0.0014
7206,2021-07,피아노,28,0.0927,0.0034,0.0
7207,2021-07,긴급재난지원금,28,0.0304,0.0136,4.0E-4
7208,2021-07,노브랜드,28,0.0264,0.0034,0.0
7209,2021-07,삼겹살,28,0.0314,0.0068,0.0012
7210,2021-07,시흥화폐,28,0.024,0.0136,3.0E-4
7211,2021-07,백숙,28,0.0601,0.0102,0.0027
7212,2021-07,족발,26,0.0591,0.0102,0.0
7213,2021-07,선불카드,26,0.0246,0.0136,0.0
7214,2021-07,디저트,24,0.0306,0.0203,0.0781
7215,2021-07,살롱,23,0.0427,0.0068,0.0241
7216,2021-07,닭,23,0.0405,0.0102,0.0101
7217,2021-07,파,23,0.0262,0.0068,4.0E-4
7218,2021-07,스포츠,23,0.0257,0.0203,0.0086
7219,2021-07,초밥,22,0.044,0.0034,0.0
7220,2021-07,돼지,22,0.0309,0.0203,0.0346
7221,2021-07,누룽지,21,0.0466,0.0068,0.0057
7222,2021-07,식사,21,0.0239,0.0034,0.0
7223,2021-07,뷰티,21,0.0342,0.0034,0.0
7224,2021-07,행복화성지역화폐,20,0.0245,0.0034,0.0
7225,2021-07,카시트,20,0.0294,0.0034,0.0
7226,2021-07,현미,20,0.0456,0.0068,0.0113
7227,2021-07,반려견,20,0.0311,0.0169,0.0432
7228,2021-07,속눈썹,20,0.036,0.0102,0.0122
7229,2021-07,배터리,20,0.0285,0.0034,0.0
7230,2021-07,돌봄,20,0.026,0.0136,3.0E-4
7231,2021-07,온누리,19,0.0245,0.0034,0.0
7232,2021-07,음료,19,0.0224,0.0102,0.0122
7233,2021-07,조기,19,0.0185,0.0034,0.0
7234,2021-07,장어,19,0.0529,0.0068,0.0061
7235,2021-07,체크카드,19,0.0273,0.0102,0.001
7236,2021-07,곱창,19,0.06,0.0102,0.0087
7237,2021-07,광주사랑카드,18,0.0239,0.0169,2.0E-4
7238,2021-07,쌀,18,0.0294,0.0136,0.0188
7239,2021-07,불고기,18,0.0395,0.0271,0.0204
7240,2021-07,통닭,18,0.0555,0.0068,0.0011
7241,2021-07,빵,18,0.0291,0.0169,0.0122
7242,2021-07,파스타,18,0.0316,0.0068,0.0033
7243,2021-07,편리,17,0.0211,0.0068,0.0061
7244,2021-07,바우처,17,0.0285,0.0102,0.0011
7245,2021-07,에어컨,17,0.0358,0.0034,0.0
7246,2021-07,닭발,16,0.0644,0.0068,0.0
7247,2021-07,야채,16,0.0291,0.0102,0.0344
7248,2021-07,휴대폰,16,0.0237,0.0034,0.0
7249,2021-07,안산화폐,15,0.0207,0.0034,0.0
7250,2021-07,능이버섯,15,0.0501,0.0102,0.0041
7251,2021-07,외식업,15,0.0224,0.0068,0.0061
7252,2021-07,공예,14,0.057,0.0068,0.0061
7253,2021-07,서울사랑상품권,14,0.0324,0.0068,4.0E-4
7254,2021-07,코다리,14,0.0773,0.0034,0.0
7255,2021-07,돼지갈비,14,0.0237,0.0102,0.0038
7256,2021-07,닭강정,14,0.0602,0.0068,0.0
7257,2021-07,치즈,13,0.0283,0.0102,0.0181
7258,2021-07,한우,13,0.0354,0.0102,0.0104
7259,2021-07,구리사랑카드,13,0.0268,0.0034,0.0
7260,2021-07,꿀,13,0.02,0.0102,7.0E-4
7261,2021-07,유모차,12,0.0273,0.0034,0.0
7262,2021-07,평택사랑상품권,12,0.0244,0.0102,1.0E-4
7263,2021-07,빵집,12,0.028,0.0068,0.0061
7264,2021-07,케이크,12,0.0326,0.0136,0.0098
7265,2021-07,불편,12,0.0242,0.0034,0.0
7266,2021-07,가맹,12,0.0249,0.0068,0.0
7267,2021-07,샌드위치,12,0.0361,0.0136,0.008
7268,2021-07,옷,11,0.0305,0.0102,0.014
7269,2021-07,생활비,11,0.0372,0.0102,5.0E-4
7270,2021-07,막창,11,0.0329,0.0034,0.0
7271,2021-07,요리,11,0.024,0.0034,0.0
7272,2021-07,샐러드,11,0.031,0.0102,0.0097
7273,2021-07,수박,10,0.0295,0.0136,0.0361
7274,2021-07,부대찌개,10,0.043,0.0034,0.0
7275,2021-07,태권도,10,0.054,0.0102,6.0E-4
7276,2021-07,레슨,10,0.0458,0.0068,0.0061
7277,2021-07,스테이크,10,0.0315,0.0136,0.0
7278,2021-07,포천사랑상품권,10,0.0301,0.0136,0.0018
7279,2021-07,분식,9,0.0371,0.0034,0.0
7280,2021-07,빙수,9,0.0427,0.0102,0.0
7281,2021-07,짬뽕,9,0.0311,0.0136,0.0104
7282,2021-07,킥보드,9,0.0274,0.0068,2.0E-4
7283,2021-07,꽃다발,9,0.0425,0.0068,0.0061
7284,2021-07,국수,9,0.0373,0.0169,0.0327
7285,2021-07,오리,9,0.0343,0.0068,9.0E-4
7286,2021-07,떡,9,0.0251,0.0068,1.0E-4
7287,2021-07,양평통보,8,0.0206,0.0034,0.0
7288,2021-07,마카롱,8,0.0669,0.0034,0.0
7289,2021-07,고양이,8,0.0298,0.0034,0.0
7290,2021-07,미용,8,0.0259,0.0068,0.0061
7291,2021-07,육회,8,0.028,0.0068,0.0015
7292,2021-07,관광,8,0.0254,0.0068,5.0E-4
7293,2021-07,가방,8,0.0363,0.0034,0.0
7294,2021-07,아동돌봄쿠폰,8,0.0279,0.0203,4.0E-4
7295,2021-07,핫도그,8,0.036,0.0034,0.0
7296,2021-07,설렁탕,8,0.0466,0.0034,0.0
7297,2021-07,쥬얼리,8,0.0231,0.0034,0.0
7298,2021-07,덮밥,8,0.0495,0.0068,0.0
