분석인덱스,수집년월,키워드명,단어빈도,단어중요도,연결정도중심성,매개중심성
1413,2016-07-01,수원,4,0.0261,0.05,0
1414,2016-07-01,서울시,3,0.0253,0.05,0
1415,2016-07-01,축제,2,0.0392,0.05,0
1416,2016-07-01,지하상가,2,0.0255,0.05,0
1417,2016-07-01,평택,2,0.0194,0.05,0
1418,2016-07-01,구리,2,0.0235,0.1,0
1419,2016-07-01,광주,1,0.02,0.05,0
1420,2016-07-01,연천,1,0.0243,0.05,0
1421,2016-07-01,동두천,1,0.0263,0.05,0
1422,2016-07-01,용인,1,0.0196,0.05,0
1423,2016-07-01,양평,1,0.0212,0.05,0
1424,2016-07-01,의정부시,1,0.0222,0.05,0
1425,2016-07-01,포천,1,0.0263,0.05,0
1426,2016-08-01,경기도,85,0.0208,0.6315,0.9356
1427,2016-08-01,성남,19,0.0238,0.0526,0
1428,2016-08-01,광주,14,0.0337,0.0526,0
1429,2016-08-01,수원,11,0.0332,0.1052,0.1052
1430,2016-08-01,김포,8,0.0379,0.1052,0.1988
1431,2016-08-01,서울시,5,0.0193,0.0526,0
1432,2016-08-01,구리,5,0.02,0.1578,0.2923
1433,2016-08-01,남양주,5,0.023,0.0526,0
1434,2016-08-01,신도시,3,0.0202,0.1052,0.1052
1435,2016-08-01,과천,3,0.0232,0.0526,0
1436,2016-08-01,하남,3,0.0238,0.0526,0
1437,2016-08-01,부천,2,0.0214,0.0526,0
1438,2016-08-01,강원도,2,0.0219,0.1052,0.1052
1439,2016-08-01,파주,2,0.0171,0.0526,0
1440,2016-08-01,고양,1,0.0188,0.1052,0.1052
1441,2016-08-01,동두천,1,0.02,0.0526,0
1442,2016-08-01,화성,1,0.0185,0.0526,0
1443,2016-08-01,가평,1,0.0175,0.0526,0
1444,2016-08-01,대전,1,0.0196,0.0526,0
1445,2016-08-01,원주,1,0.0222,0.0526,0
1446,2016-09-01,경기도,42,0.0208,0.2162,0.54
1447,2016-09-01,성남,34,0.0406,0.1621,0.1766
1448,2016-09-01,시장,11,0.0286,0.081,0.048
1449,2016-09-01,남양주,9,0.0217,0.1081,0.2064
1450,2016-09-01,수원,8,0.0348,0.081,0.3588
1451,2016-09-01,양평,6,0.0227,0.1081,0.2199
1452,2016-09-01,인천,6,0.0177,0.027,0
1453,2016-09-01,전통시장,5,0.0216,0.027,0
1454,2016-09-01,포천,4,0.0425,0.054,0.0177
1455,2016-09-01,광주,4,0.019,0.054,0.048
1456,2016-09-01,동탄,4,0.0214,0.1351,0.2387
1457,2016-09-01,파주,4,0.0226,0.081,0.0668
1458,2016-09-01,대전,3,0.0218,0.027,0
1459,2016-09-01,안산,3,0.0228,0.081,0.1111
1460,2016-09-01,서울시,3,0.0169,0.027,0
1461,2016-09-01,여주,3,0.0208,0.027,0
1462,2016-09-01,구리,3,0.0205,0.054,0.0445
1463,2016-09-01,제천,3,0.0212,0.054,0.048
1464,2016-09-01,오산,2,0.0232,0.027,0
1465,2016-09-01,신도시,2,0.02,0.027,0
1466,2016-09-01,세종,2,0.0208,0.054,0.1351
1467,2016-09-01,화성,2,0.0225,0.027,0
1468,2016-09-01,의정부,2,0.0225,0.054,0.0125
1469,2016-09-01,군포,1,0.0208,0.027,0
1470,2016-09-01,남한산성,1,0.0169,0.027,0
1471,2016-09-01,시흥,1,0.0208,0.054,0.048
1472,2016-09-01,평택,1,0.0208,0.054,0.093
1473,2016-09-01,수원화성,1,0.0208,0.054,0.0135
1474,2016-09-01,김포,1,0.0212,0.054,0.093
1475,2016-09-01,안양,1,0.0208,0.027,0
1476,2016-09-01,과천,1,0.0208,0.027,0
1477,2016-09-01,의왕,1,0.0208,0.054,0.048
1478,2016-09-01,하남,1,0.025,0.027,0
1479,2016-09-01,가평,1,0.025,0.054,0.005
1480,2016-09-01,이천,1,0.02,0.027,0
1481,2016-09-01,용인,1,0.02,0.027,0
1482,2016-09-01,위례지구,1,0.02,0.027,0
1483,2016-09-01,광명,1,0.0196,0.027,0
1484,2016-10-01,경기도,73,0.0231,0.8095,0.7095
1485,2016-10-01,용인,9,0.0365,0.0476,0
1486,2016-10-01,남양주,8,0.0235,0.0952,0.0047
1487,2016-10-01,성남,7,0.0225,0.0952,0
1488,2016-10-01,고양,7,0.033,0.0476,0
1489,2016-10-01,가평,6,0.0258,0.0476,0
1490,2016-10-01,강원도,6,0.0192,0.0952,0
1491,2016-10-01,안산,6,0.0427,0.1428,0.0809
1492,2016-10-01,화성,6,0.0355,0.0476,0
1493,2016-10-01,시장,5,0.0191,0.0476,0
1494,2016-10-01,김포,5,0.0961,0.0476,0
1495,2016-10-01,광주,4,0.023,0.0476,0
1496,2016-10-01,포천,3,0.0666,0.0476,0
1497,2016-10-01,파주,3,0.0218,0.0476,0
1498,2016-10-01,안양,2,0.0233,0.0952,0
1499,2016-10-01,구리,2,0.018,0.0476,0
1500,2016-10-01,수원,2,0.0245,0.0476,0
1501,2016-10-01,양평,2,0.0243,0.0476,0
1502,2016-10-01,갤러리,1,0.0263,0.0476,0
1503,2016-10-01,여주시,1,0.0188,0.0476,0
1504,2016-10-01,양주,1,0.0185,0.0476,0
1505,2016-10-01,다산신도시,1,0.0222,0.0476,0
1506,2016-11-01,경기도,69,0.0216,0.76,0.815
1507,2016-11-01,성남,14,0.0289,0.08,0
1508,2016-11-01,남양주,13,0.0284,0.04,0
1509,2016-11-01,시장,9,0.0213,0.08,0
1510,2016-11-01,파주,5,0.0409,0.08,0.0733
1511,2016-11-01,시흥,4,0.0217,0.04,0
1512,2016-11-01,부천,3,0.0355,0.08,0.0666
1513,2016-11-01,대전,3,0.0241,0.04,0
1514,2016-11-01,서울시,3,0.0211,0.04,0
1515,2016-11-01,안성,3,0.0697,0.04,0
1516,2016-11-01,인천,3,0.0237,0.12,0.075
1517,2016-11-01,광주,3,0.0223,0.04,0
1518,2016-11-01,김포,2,0.0204,0.08,0.0666
1519,2016-11-01,대구,2,0.0211,0.04,0
1520,2016-11-01,강원도,2,0.0234,0.04,0
1521,2016-11-01,군포,2,0.0202,0.04,0
1522,2016-11-01,헤이리예술마을,2,0.054,0.12,0
1523,2016-11-01,과천,2,0.0304,0.08,0.0733
1524,2016-11-01,안양,2,0.02,0.04,0
1525,2016-11-01,용인,2,0.0213,0.04,0
1526,2016-11-01,화성,1,0.0181,0.04,0
1527,2016-11-01,평택,1,0.0222,0.04,0
1528,2016-11-01,양주,1,0.0208,0.04,0
1529,2016-11-01,양평,1,0.0204,0.04,0
1530,2016-11-01,계룡시,1,0.0285,0.04,0
1531,2016-11-01,광명,1,0.0285,0.04,0
1532,2016-12-01,경기도,71,0.0218,0.7,0.6947
1533,2016-12-01,성남,41,0.0394,0.1,0.0842
1534,2016-12-01,시장,20,0.0382,0.05,0
1535,2016-12-01,부동산,7,0.0279,0.05,0
1536,2016-12-01,수원,5,0.0303,0.05,0
1537,2016-12-01,서울시,5,0.0225,0.05,0
1538,2016-12-01,연천,5,0.022,0.05,0
1539,2016-12-01,화성,4,0.0234,0.05,0
1540,2016-12-01,파주,3,0.0241,0.05,0
1541,2016-12-01,인천,3,0.0189,0.05,0
1542,2016-12-01,부산,3,0.0203,0.05,0
1543,2016-12-01,고양,2,0.0235,0.05,0
1544,2016-12-01,평택,1,0.0175,0.1,0.0052
1545,2016-12-01,당진,1,0.0175,0.05,0
1546,2016-12-01,양주,1,0.0232,0.05,0
1547,2016-12-01,광주,1,0.0217,0.1,0.1578
1548,2016-12-01,시흥,1,0.0175,0.05,0
1549,2016-12-01,과천,1,0.0227,0.05,0
1550,2016-12-01,부천,1,0.0232,0.05,0
1551,2016-12-01,대구,1,0.0217,0.1,0.0842
1552,2016-12-01,용인,1,0.0294,0.05,0
1553,2017-01-01,경기도,129,0.0219,0.647,0.7727
1554,2017-01-01,성남,66,0.0348,0.1176,0.0071
1555,2017-01-01,시장,50,0.0276,0.0882,0.0552
1556,2017-01-01,남양주,16,0.0276,0.0294,0
1557,2017-01-01,고양,8,0.0321,0.147,0.1577
1558,2017-01-01,수원,6,0.0243,0.1176,0.0525
1559,2017-01-01,김포,5,0.0601,0.0882,0.0035
1560,2017-01-01,연천,4,0.0203,0.0294,0
1561,2017-01-01,시흥,4,0.0316,0.0588,0
1562,2017-01-01,광주,3,0.0243,0.0588,0
1563,2017-01-01,화성,3,0.0206,0.0882,0.155
1564,2017-01-01,평택,3,0.027,0.0882,0.0071
1565,2017-01-01,파주,3,0.0211,0.0882,0.0035
1566,2017-01-01,원주,2,0.0245,0.0588,0.0552
1567,2017-01-01,제주특별자치도,2,0.0263,0.0294,0
1568,2017-01-01,구리,2,0.025,0.0882,0.1033
1569,2017-01-01,양주,2,0.0219,0.0588,0.1069
1570,2017-01-01,용인,2,0.0243,0.0882,0.0008
1571,2017-01-01,양평,2,0.0476,0.0294,0
1572,2017-01-01,이천,2,0.0212,0.0294,0
1573,2017-01-01,의왕,2,0.0363,0.0294,0
1574,2017-01-01,과천,2,0.0203,0.0588,0
1575,2017-01-01,동두천,1,0.0243,0.0588,0.0552
1576,2017-01-01,포천,1,0.0243,0.0294,0
1577,2017-01-01,춘천,1,0.0294,0.0588,0.1069
1578,2017-01-01,부천,1,0.0294,0.0294,0
1579,2017-01-01,하남,1,0.0256,0.0588,0.0035
1580,2017-01-01,안양,1,0.0238,0.0294,0
1581,2017-01-01,신도시,1,0.0217,0.0294,0
1582,2017-01-01,부동산,1,0.0217,0.0294,0
1583,2017-01-01,안성,1,0.0294,0.0588,0
1584,2017-01-01,창원,1,0.0294,0.0294,0
1585,2017-01-01,여주,1,0.0232,0.0294,0
1586,2017-01-01,강릉,1,0.0294,0.0294,0
1587,2017-01-01,의정부시,1,0.0256,0.0588,0.0035
1588,2017-02-01,경기도,73,0.0212,0.3,0.3578
1589,2017-02-01,성남,40,0.0357,0.3,0.2394
1590,2017-02-01,시장,35,0.0265,0.05,0
1591,2017-02-01,남양주,8,0.0242,0.2,0.2631
1592,2017-02-01,강원도,5,0.0295,0.05,0
1593,2017-02-01,광주,4,0.0211,0.05,0
1594,2017-02-01,파주,4,0.0217,0.05,0
1595,2017-02-01,대형마트,3,0.0177,0.05,0
1596,2017-02-01,쇼핑몰,3,0.0177,0.05,0
1597,2017-02-01,과천,3,0.0283,0.1,0.0526
1598,2017-02-01,고양,2,0.0237,0.05,0
1599,2017-02-01,화성,2,0.0209,0.15,0.2236
1600,2017-02-01,구리,2,0.0192,0.1,0
1601,2017-02-01,용인,2,0.0239,0.1,0.071
1602,2017-02-01,안양,1,0.0192,0.1,0.0815
1603,2017-02-01,헤이리예술마을,1,0.0188,0.05,0
1604,2017-02-01,당진,1,0.0227,0.1,0.0789
1605,2017-02-01,안성,1,0.0192,0.1,0.0473
1606,2017-02-01,평택,1,0.0227,0.05,0
1607,2017-02-01,수원,1,0.0192,0.05,0
1608,2017-02-01,안산,1,0.0188,0.05,0
1609,2017-03-01,경기도,95,0.0223,0.4722,0.5256
1610,2017-03-01,성남,29,0.0385,0.0833,0.1222
1611,2017-03-01,시장,22,0.0271,0.0555,0.0428
1612,2017-03-01,인천,15,0.0279,0.0277,0
1613,2017-03-01,남양주,15,0.0222,0.1388,0.0904
1614,2017-03-01,용인,12,0.0313,0.0277,0
1615,2017-03-01,가평,10,0.0327,0.0277,0
1616,2017-03-01,부동산,10,0.0215,0.0277,0
1617,2017-03-01,광주,8,0.0212,0.0555,0
1618,2017-03-01,김포,6,0.0735,0.0555,0
1619,2017-03-01,안양,6,0.0323,0.0833,0.0187
1620,2017-03-01,평택,5,0.0382,0.0277,0
1621,2017-03-01,군포,5,0.0348,0.1388,0.0645
1622,2017-03-01,양주,5,0.0262,0.0833,0.1015
1623,2017-03-01,구리,5,0.0213,0.0555,0.1
1624,2017-03-01,신도시,4,0.0484,0.0555,0
1625,2017-03-01,피시방,3,0.0882,0.0277,0
1626,2017-03-01,포천,3,0.0316,0.0833,0.0452
1627,2017-03-01,부천,3,0.0405,0.0833,0.0047
1628,2017-03-01,과천,3,0.0338,0.0277,0
1629,2017-03-01,고양,3,0.024,0.0277,0
1630,2017-03-01,춘천,2,0.0289,0.0277,0
1631,2017-03-01,시흥,2,0.0262,0.0833,0.0021
1632,2017-03-01,주차장,2,0.0217,0.0277,0
1633,2017-03-01,주유소,2,0.0217,0.0277,0
1634,2017-03-01,의정부,2,0.0444,0.0555,0.0023
1635,2017-03-01,수원,2,0.0188,0.0277,0
1636,2017-03-01,의왕,2,0.0227,0.0555,0
1637,2017-03-01,안산,2,0.0197,0.0555,0
1638,2017-03-01,동두천,1,0.0222,0.0277,0
1639,2017-03-01,광명,1,0.0222,0.0277,0
1640,2017-03-01,여주,1,0.0243,0.0277,0
1641,2017-03-01,학원,1,0.0178,0.0277,0
1642,2017-03-01,이천,1,0.0163,0.0555,0
1643,2017-03-01,화성,1,0.0175,0.0277,0
1644,2017-03-01,오산,1,0.0175,0.0277,0
1645,2017-03-01,위례지구,1,0.0169,0.0277,0
1646,2017-04-01,경기도,90,0.023,0.48,0.3366
1647,2017-04-01,성남,26,0.0294,0.12,0.09
1648,2017-04-01,시장,11,0.0243,0.04,0
1649,2017-04-01,신도시,6,0.06,0.04,0
1650,2017-04-01,시흥,4,0.0207,0.04,0
1651,2017-04-01,남양주,4,0.0245,0.08,0.0033
1652,2017-04-01,여주,3,0.0231,0.04,0
1653,2017-04-01,양평,3,0.0313,0.04,0
1654,2017-04-01,부산시,3,0.0173,0.04,0
1655,2017-04-01,광주,3,0.0215,0.04,0
1656,2017-04-01,수원,3,0.0174,0.04,0
1657,2017-04-01,하남,2,0.02,0.04,0
1658,2017-04-01,다산신도시,2,0.02,0.04,0
1659,2017-04-01,강원도,2,0.0207,0.04,0
1660,2017-04-01,부천,2,0.021,0.04,0
1661,2017-04-01,백화점,2,0.0434,0.04,0
1662,2017-04-01,군포,1,0.0163,0.04,0
1663,2017-04-01,광명,1,0.0212,0.04,0
1664,2017-04-01,연천,1,0.0294,0.04,0
1665,2017-04-01,김포,1,0.0238,0.04,0
1666,2017-04-01,안양,1,0.0212,0.08,0.0466
1667,2017-04-01,슈퍼,1,0.0217,0.04,0
1668,2017-04-01,마트,1,0.0217,0.08,0.0033
1669,2017-04-01,파주,1,0.0238,0.04,0
1670,2017-04-01,춘천,1,0.0181,0.04,0
1671,2017-04-01,구리,1,0.037,0.04,0
1672,2017-05-01,경기도,75,0.0217,0.6818,0.6341
1673,2017-05-01,성남,14,0.0344,0.0909,0.0649
1674,2017-05-01,시장,11,0.0257,0.1363,0.0757
1675,2017-05-01,남양주,10,0.0216,0.1363,0.0129
1676,2017-05-01,부동산,10,0.0223,0.0454,0
1677,2017-05-01,용인,8,0.0392,0.0454,0
1678,2017-05-01,시흥,6,0.0364,0.0454,0
1679,2017-05-01,고양,5,0.026,0.0454,0
1680,2017-05-01,광주,5,0.0196,0.0909,0.0649
1681,2017-05-01,제주특별자치도,4,0.0203,0.0454,0
1682,2017-05-01,양주,3,0.0248,0.0454,0
1683,2017-05-01,안산,3,0.0191,0.0454,0
1684,2017-05-01,춘천,3,0.0255,0.1363,0
1685,2017-05-01,양평,3,0.0225,0.0454,0
1686,2017-05-01,평택,2,0.0219,0.0909,0.0735
1687,2017-05-01,구리,2,0.0232,0.0454,0
1688,2017-05-01,파주,2,0.0222,0.0454,0
1689,2017-05-01,수원,2,0.0202,0.0454,0
1690,2017-05-01,군포,1,0.0178,0.0454,0
1691,2017-05-01,아울렛,1,0.0161,0.0454,0
1692,2017-05-01,연천,1,0.0238,0.0454,0
1693,2017-05-01,화성,1,0.0172,0.0454,0
1694,2017-05-01,삼성,1,0.0175,0.0454,0
1695,2017-06-01,경기도,67,0.022,0.5555,0.7037
1696,2017-06-01,시장,17,0.0314,0.074,0.0655
1697,2017-06-01,부동산,15,0.0283,0.037,0
1698,2017-06-01,남양주,13,0.0291,0.1111,0.168
1699,2017-06-01,수원,8,0.02,0.037,0
1700,2017-06-01,과천,6,0.0218,0.074,0
1701,2017-06-01,부산,6,0.0176,0.1851,0.1908
1702,2017-06-01,성남,6,0.0192,0.1111,0.1253
1703,2017-06-01,광주,5,0.0287,0.074,0.1025
1704,2017-06-01,강원도,4,0.0211,0.037,0
1705,2017-06-01,인천,4,0.0257,0.037,0
1706,2017-06-01,세종,3,0.0201,0.037,0
1707,2017-06-01,학원,3,0.0369,0.037,0
1708,2017-06-01,카페,3,0.0526,0.1111,0.1282
1709,2017-06-01,파주,3,0.0351,0.037,0
1710,2017-06-01,부천,3,0.0311,0.037,0
1711,2017-06-01,안산,2,0.04,0.037,0
1712,2017-06-01,신도시,2,0.0454,0.074,0.0028
1713,2017-06-01,하남,2,0.0206,0.037,0
1714,2017-06-01,양주,2,0.0454,0.037,0
1715,2017-06-01,제주특별자치도,1,0.0185,0.037,0
1716,2017-06-01,대구,1,0.0185,0.037,0
1717,2017-06-01,갤러리,1,0.0294,0.037,0
1718,2017-06-01,의정부시,1,0.0144,0.037,0
1719,2017-06-01,안양,1,0.02,0.037,0
1720,2017-06-01,포천,1,0.0227,0.037,0
1721,2017-06-01,연천,1,0.0175,0.037,0
1722,2017-06-01,맛집,1,0.0175,0.037,0
1723,2017-07-01,경기도,108,0.0212,0.6129,0.6935
1724,2017-07-01,서점,45,0.0767,0.0967,0
1725,2017-07-01,성남,44,0.0272,0.2258,0.0612
1726,2017-07-01,부산,23,0.0214,0.0322,0
1727,2017-07-01,남양주,19,0.0183,0.0967,0
1728,2017-07-01,과천,15,0.0191,0.0967,0
1729,2017-07-01,세종,13,0.0177,0.0322,0
1730,2017-07-01,광명,13,0.0185,0.1612,0.0473
1731,2017-07-01,시장,13,0.0221,0.0645,0
1732,2017-07-01,화성,11,0.0186,0.0967,0
1733,2017-07-01,신도시,7,0.0331,0.0967,0.1096
1734,2017-07-01,서울시,4,0.0175,0.0322,0
1735,2017-07-01,광주,4,0.024,0.0322,0
1736,2017-07-01,평택,3,0.0254,0.0322,0
1737,2017-07-01,용인,3,0.0211,0.0645,0
1738,2017-07-01,위례지구,3,0.024,0.0322,0
1739,2017-07-01,파주,3,0.0258,0.0322,0
1740,2017-07-01,양주,3,0.0295,0.0645,0.1548
1741,2017-07-01,동탄,2,0.0202,0.0645,0.0559
1742,2017-07-01,시흥,2,0.0454,0.0645,0.0559
1743,2017-07-01,여주시,2,0.0236,0.0322,0
1744,2017-07-01,부천,2,0.0222,0.0645,0.1075
1745,2017-07-01,수원,2,0.0182,0.0322,0
1746,2017-07-01,포천,1,0.0217,0.0322,0
1747,2017-07-01,경주,1,0.0217,0.0322,0
1748,2017-07-01,안산,1,0.0227,0.0322,0
1749,2017-07-01,양평,1,0.0217,0.0322,0
1750,2017-07-01,이천,1,0.0178,0.0322,0
1751,2017-07-01,군산시,1,0.0238,0.0322,0
1752,2017-07-01,김포,1,0.0212,0.0322,0
1753,2017-07-01,고양,1,0.0212,0.0322,0
1754,2017-07-01,대구,1,0.0217,0.0322,0
1755,2017-08-01,경기도,81,0.021,0.4848,0.7442
1756,2017-08-01,성남,18,0.0231,0.1212,0.222
1757,2017-08-01,시장,17,0.024,0.0606,0.0568
1758,2017-08-01,남양주,14,0.0197,0.1818,0.2085
1759,2017-08-01,수원,8,0.019,0.1515,0.2333
1760,2017-08-01,부동산,7,0.0272,0.0303,0
1761,2017-08-01,고양,6,0.0224,0.0909,0.05
1762,2017-08-01,지방자치단체,6,0.0201,0.0303,0
1763,2017-08-01,파주,5,0.0369,0.0303,0
1764,2017-08-01,광명,4,0.0209,0.0606,0.0073
1765,2017-08-01,시흥,4,0.0307,0.0303,0
1766,2017-08-01,인천,4,0.0207,0.0303,0
1767,2017-08-01,과천,4,0.0205,0.0909,0.0568
1768,2017-08-01,코스트코,3,0.0714,0.0303,0
1769,2017-08-01,농장,3,0.0215,0.0303,0
1770,2017-08-01,서울시,3,0.0183,0.0606,0.0568
1771,2017-08-01,하남,3,0.0201,0.0909,0.0123
1772,2017-08-01,동탄,3,0.0201,0.0303,0
1773,2017-08-01,광주,3,0.0185,0.0606,0.022
1774,2017-08-01,의정부시,2,0.0175,0.0303,0
1775,2017-08-01,부천,2,0.0185,0.0303,0
1776,2017-08-01,용인,2,0.0246,0.0303,0
1777,2017-08-01,대구,2,0.023,0.0303,0
1778,2017-08-01,이천,2,0.0231,0.0606,0
1779,2017-08-01,여주,2,0.021,0.0606,0
1780,2017-08-01,양주,2,0.0198,0.0303,0
1781,2017-08-01,제주특별자치도,2,0.0196,0.0303,0
1782,2017-08-01,신도시,2,0.0222,0.0303,0
1783,2017-08-01,안산,1,0.0169,0.0303,0
1784,2017-08-01,평택,1,0.0158,0.0303,0
1785,2017-08-01,대전,1,0.0151,0.0303,0
1786,2017-08-01,동두천,1,0.0222,0.0303,0
1787,2017-08-01,안양,1,0.0208,0.0303,0
1788,2017-08-01,의정부,1,0.0158,0.0606,0.0568
1789,2017-09-01,경기도,128,0.0211,0.6216,0.8003
1790,2017-09-01,성남,48,0.0348,0.054,0.096
1791,2017-09-01,시장,28,0.0259,0.054,0.0495
1792,2017-09-01,파주,12,0.0344,0.027,0
1793,2017-09-01,안산,11,0.0202,0.054,0.0495
1794,2017-09-01,광주,11,0.0342,0.081,0.2177
1795,2017-09-01,수원,11,0.0415,0.054,0.0495
1796,2017-09-01,시흥,10,0.074,0.027,0
1797,2017-09-01,남양주,10,0.0219,0.027,0
1798,2017-09-01,부동산,9,0.0371,0.027,0
1799,2017-09-01,용인,8,0.0286,0.054,0.0495
1800,2017-09-01,부산,5,0.0206,0.054,0.0495
1801,2017-09-01,화성,4,0.0213,0.027,0
1802,2017-09-01,인천,4,0.0225,0.054,0
1803,2017-09-01,광명,4,0.0392,0.027,0
1804,2017-09-01,대구,4,0.0204,0.027,0
1805,2017-09-01,과천,3,0.0237,0.027,0
1806,2017-09-01,전통시장,3,0.0178,0.027,0
1807,2017-09-01,대전,3,0.0227,0.081,0.1861
1808,2017-09-01,신도시,3,0.0242,0.054,0.0495
1809,2017-09-01,고양,3,0.0307,0.027,0
1810,2017-09-01,하남,3,0.0233,0.027,0
1811,2017-09-01,가평,2,0.0338,0.027,0
1812,2017-09-01,안양,2,0.0392,0.027,0
1813,2017-09-01,이천,1,0.0188,0.027,0
1814,2017-09-01,위례지구,1,0.0232,0.027,0
1815,2017-09-01,김포,1,0.0166,0.027,0
1816,2017-09-01,평택,1,0.0263,0.027,0
1817,2017-09-01,연천,1,0.0212,0.027,0
1818,2017-09-01,서울시,1,0.0222,0.027,0
1819,2017-09-01,CU,1,0.0238,0.054,0.0495
1820,2017-09-01,학원,1,0.0185,0.027,0
1821,2017-09-01,전문점,1,0.0227,0.027,0
1822,2017-09-01,부천,1,0.0192,0.027,0
1823,2017-09-01,편의점,1,0.0238,0.027,0
1824,2017-09-01,수원화성,1,0.0185,0.027,0
1825,2017-09-01,서점,1,0.0185,0.054,0.0015
1826,2017-09-01,맛집,1,0.0204,0.027,0
1827,2017-10-01,경기도,111,0.0233,0.625,0.8689
1828,2017-10-01,성남,43,0.0318,0.25,0.3079
1829,2017-10-01,고양,22,0.0286,0.0833,0
1830,2017-10-01,부동산,15,0.0272,0.0416,0
1831,2017-10-01,남양주,13,0.0233,0.2083,0.233
1832,2017-10-01,시장,13,0.0256,0.0833,0.0833
1833,2017-10-01,파주,5,0.0274,0.0416,0
1834,2017-10-01,안산,5,0.0197,0.0416,0
1835,2017-10-01,인천,4,0.0151,0.0416,0
1836,2017-10-01,부천,4,0.0179,0.0416,0
1837,2017-10-01,양평,4,0.0179,0.0416,0
1838,2017-10-01,수원,4,0.0381,0.0416,0
1839,2017-10-01,안양,2,0.0164,0.0416,0
1840,2017-10-01,이천,2,0.054,0.0416,0
1841,2017-10-01,광명,2,0.0198,0.125,0.0078
1842,2017-10-01,동탄,2,0.0198,0.125,0.0942
1843,2017-10-01,평택,2,0.0194,0.0416,0
1844,2017-10-01,세종,2,0.0244,0.0416,0
1845,2017-10-01,용인,2,0.0178,0.125,0.1437
1846,2017-10-01,과천,1,0.0192,0.0416,0
1847,2017-10-01,사용처,1,0.0238,0.0416,0
1848,2017-10-01,화성,1,0.0204,0.0416,0
1849,2017-10-01,가평,1,0.0188,0.0416,0
1850,2017-10-01,구리,1,0.0185,0.0416,0
1851,2017-10-01,김포,1,0.0204,0.0416,0
1852,2017-11-01,경기도,131,0.0207,0.7407,0.7146
1853,2017-11-01,성남,50,0.0344,0.1851,0.0679
1854,2017-11-01,시장,24,0.0309,0.1111,0.0655
1855,2017-11-01,남양주,15,0.0218,0.1111,0.0033
1856,2017-11-01,부동산,15,0.029,0.037,0
1857,2017-11-01,인천,12,0.0219,0.074,0
1858,2017-11-01,광주,11,0.0283,0.037,0
1859,2017-11-01,수원,9,0.0513,0.037,0
1860,2017-11-01,고양,8,0.0201,0.074,0
1861,2017-11-01,용인,7,0.026,0.1481,0.0574
1862,2017-11-01,화성,7,0.0207,0.1111,0.0655
1863,2017-11-01,파주,6,0.0218,0.1111,0.0655
1864,2017-11-01,양주,4,0.0211,0.037,0
1865,2017-11-01,광명,4,0.0296,0.074,0
1866,2017-11-01,시흥,3,0.0267,0.037,0
1867,2017-11-01,숙박업소,3,0.015,0.037,0
1868,2017-11-01,구리,3,0.0203,0.074,0
1869,2017-11-01,김포,3,0.0208,0.037,0
1870,2017-11-01,안산,3,0.0234,0.037,0
1871,2017-11-01,평택,2,0.0225,0.074,0
1872,2017-11-01,하남,2,0.0225,0.037,0
1873,2017-11-01,슈퍼마켓,2,0.0155,0.037,0
1874,2017-11-01,음식점,2,0.0155,0.074,0.0028
1875,2017-11-01,안성,1,0.0212,0.037,0
1876,2017-11-01,과천,1,0.0222,0.037,0
1877,2017-11-01,군포,1,0.0227,0.037,0
1878,2017-11-01,포천,1,0.0188,0.037,0
1879,2017-11-01,이천,1,0.0204,0.037,0
1880,2017-12-01,경기도,336,0.0226,0.7619,0.7458
1881,2017-12-01,남양주,46,0.0223,0.1904,0.0772
1882,2017-12-01,부동산,35,0.0249,0.0476,0.006
1883,2017-12-01,성남,30,0.0252,0.2142,0.029
1884,2017-12-01,시장,27,0.0239,0.0952,0.0038
1885,2017-12-01,수원,25,0.0274,0.0952,0.0007
1886,2017-12-01,안양,22,0.0316,0.119,0.0018
1887,2017-12-01,화성,22,0.0352,0.0952,0.03
1888,2017-12-01,카페,18,0.0281,0.0238,0
1889,2017-12-01,시흥,14,0.0399,0.119,0.0018
1890,2017-12-01,안산,13,0.0239,0.1666,0.0055
1891,2017-12-01,동탄,11,0.0309,0.0714,0.0461
1892,2017-12-01,평택,11,0.0282,0.119,0.0099
1893,2017-12-01,파주,10,0.0215,0.0952,0.0187
1894,2017-12-01,광명,10,0.0247,0.1666,0.009
1895,2017-12-01,광주,9,0.0206,0.0238,0
1896,2017-12-01,과천,9,0.022,0.0952,0.0013
1897,2017-12-01,고양,8,0.0238,0.119,0.0454
1898,2017-12-01,용인,6,0.0267,0.0238,0
1899,2017-12-01,강원도,6,0.0279,0.0238,0
1900,2017-12-01,인천,6,0.0254,0.0476,0.0452
1901,2017-12-01,양주,4,0.0203,0.0952,0.0123
1902,2017-12-01,부천,4,0.0199,0.0952,0.0017
1903,2017-12-01,하남,4,0.0296,0.0714,0
1904,2017-12-01,어린이집,4,0.0264,0.0238,0
1905,2017-12-01,신도시,4,0.0299,0.0238,0
1906,2017-12-01,군포,4,0.0224,0.119,0.0021
1907,2017-12-01,안성,3,0.034,0.0238,0
1908,2017-12-01,양평,3,0.0262,0.0476,0
1909,2017-12-01,서울시,3,0.0226,0.0238,0
1910,2017-12-01,오산,3,0.0216,0.0238,0
1911,2017-12-01,김포,3,0.0191,0.0476,0.0406
1912,2017-12-01,구리,3,0.0224,0.0238,0
1913,2017-12-01,의정부,2,0.02,0.0714,0.0023
